Title,Note,URL,Tags,Comment
Shukette,,https://www.google.com/maps/place/Shukette/data=!4m2!3m1!1s0x89c259a8a3d9a6b9:0xa91f343a1ae86384,🍽️ Restaurant,
Portale,,https://www.google.com/maps/place/Portale/data=!4m2!3m1!1s0x89c2592b2ea83bf9:0x2683844199470481,🍽️ Restaurant,
Mitr Thai Restaurant,,https://www.google.com/maps/place/Mitr+Thai+Restaurant/data=!4m2!3m1!1s0x89c259c2d782a2dd:0x42f5e1bd339df757,🍽️ Restaurant,
Raku,,https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x89c2599cd02ee1f1:0x6716c1f123435a34,🍽️ Restaurant,
Leitao,,https://www.google.com/maps/place/Leitao/data=!4m2!3m1!1s0x89c25994ca6f25fb:0xd6736dd24abe791b,🍽️ Restaurant,
SaiTong Thai,,https://www.google.com/maps/place/SaiTong+Thai/data=!4m2!3m1!1s0x89c2592aa7b98c2b:0xe91ce16d3d3fa6ec,🍽️ Restaurant,
Momokawa,,https://www.google.com/maps/place/Momokawa/data=!4m2!3m1!1s0x89c258c0ab3df973:0x3f5cd67e6fb81efe,🍽️ Restaurant,
konban NYC,,https://www.google.com/maps/place/konban+NYC/data=!4m2!3m1!1s0x89c259cd8ad164bd:0xb17053d7b7443f4d,🍽️ Restaurant,
Don Angie,,https://www.google.com/maps/place/Don+Angie/data=!4m2!3m1!1s0x89c25995f4b5107f:0xb7d70b00818a6b5f,🍽️ Restaurant,
Saint Julivert,,https://www.google.com/maps/place/Saint+Julivert/data=!4m2!3m1!1s0x89c25b57c4a9ff0b:0x60706e76f43efcb8,🍽️ Restaurant,
Pranakhon,,https://www.google.com/maps/place/Pranakhon/data=!4m2!3m1!1s0x89c259c29d3f6979:0xa75b49602df01d5,🍽️ Restaurant,
Bangkok Supper Club,,https://www.google.com/maps/place/Bangkok+Supper+Club/data=!4m2!3m1!1s0x89c259350ea1dbbd:0xa4414d5a0ffb0e7a,🍽️ Restaurant,
JoJo by Jean-Georges,,https://www.google.com/maps/place/JoJo+by+Jean-Georges/data=!4m2!3m1!1s0x89c258eed435d923:0x840af7ca6f4a7625,🍽️ Restaurant,
The Dead Rabbit,,https://www.google.com/maps/place/The+Dead+Rabbit/data=!4m2!3m1!1s0x89c25a1469891821:0xea6b2acef790acd8,,
Le Pavillon,,https://www.google.com/maps/place/Le+Pavillon/data=!4m2!3m1!1s0x89c259eb7709c08d:0x9dae949d90a44127,🍽️ Restaurant,
Place des Fêtes,,https://www.google.com/maps/place/Place+des+F%C3%AAtes/data=!4m2!3m1!1s0x89c25b6598f21eb7:0x3d2755c3274136cc,🍽️ Restaurant,
Samwoojung,,https://www.google.com/maps/place/Samwoojung/data=!4m2!3m1!1s0x89c2596568c74e1d:0x2d1e837d97066148,🍽️ Restaurant,
In Common NYC - A Breakfast & Brunch Restaurant,,https://www.google.com/maps/place/In+Common+NYC+-+A+Breakfast+%26+Brunch+Restaurant/data=!4m2!3m1!1s0x89c259b52862a671:0xd50cb6d3dbcffc98,🥓 Brunch,
TONCHIN NEW YORK,,https://www.google.com/maps/place/TONCHIN+NEW+YORK/data=!4m2!3m1!1s0x89c259a98ab30107:0x46b7547c1f13736f,🍽️ Restaurant,
Little Ruby's SoHo,,https://www.google.com/maps/place/Little+Ruby's+SoHo/data=!4m2!3m1!1s0x89c25988cae82479:0x4921cfc532487554,🍽️ Restaurant,
THEP Thai Restaurant,,https://www.google.com/maps/place/THEP+Thai+Restaurant/data=!4m2!3m1!1s0x89c258c07a5ea5cf:0x5cf2ab26e12e1634,🍽️ Restaurant,
Cho Dang Gol,,https://www.google.com/maps/place/Cho+Dang+Gol/data=!4m2!3m1!1s0x89c259a963364753:0xcf37071ffd9c5c2a,🍽️ Restaurant,
Tompkins Square Bagels | East Village Bagels,,https://www.google.com/maps/place/Tompkins+Square+Bagels+%7C+East+Village+Bagels/data=!4m2!3m1!1s0x89c259762e26a813:0xf37426d261b7d2db,🥨 Snack,
Ess-a-Bagel,,https://www.google.com/maps/place/Ess-a-Bagel/data=!4m2!3m1!1s0x89c2590b266a5bc3:0x50d44427fdf02a9,🥨 Snack,
Kanoyama,,https://www.google.com/maps/place/Kanoyama/data=!4m2!3m1!1s0x89c2599c28f23a43:0x96dd219cb7507f60,🍽️ Restaurant,
Leo's Bagels,,https://www.google.com/maps/place/Leo's+Bagels/data=!4m2!3m1!1s0x89c25a16811c3d49:0x9d94f27d104bc465,🥨 Snack,
Russ & Daughters,,https://www.google.com/maps/place/Russ+%26+Daughters/data=!4m2!3m1!1s0x89c259838d0451ed:0x28bb3770b1dd464b,🥨 Snack,
Liberty Bagels Midtown,,https://www.google.com/maps/place/Liberty+Bagels+Midtown/data=!4m2!3m1!1s0x89c259b20c906a11:0xa89ffd125470aef0,🥨 Snack,
Cathédrale Restaurant,,https://www.google.com/maps/place/Cath%C3%A9drale+Restaurant/data=!4m2!3m1!1s0x89c2597287a09225:0x86ecccf38f4be271,🍽️ Restaurant,
The Fulton by Jean-Georges,,https://www.google.com/maps/place/The+Fulton+by+Jean-Georges/data=!4m2!3m1!1s0x89c25b40e9297c69:0xe82281afc7bda8d4,🍽️ Restaurant,
Buddakan,,https://www.google.com/maps/place/Buddakan/data=!4m2!3m1!1s0x89c259bf3e57060b:0x4f1608274f5e6fe6,🍽️ Restaurant,
Electric Lemon,,https://www.google.com/maps/place/Electric+Lemon/data=!4m2!3m1!1s0x89c2599b45c67321:0xee70d73b43f58696,🍽️ Restaurant,
Ye's Apothecary 夜莺,,https://www.google.com/maps/place/Ye's+Apothecary+%E5%A4%9C%E8%8E%BA/data=!4m2!3m1!1s0x89c2598cc6f4f1d7:0xa99e4cae31242689,,
Martiny’s,,https://www.google.com/maps/place/Martiny%E2%80%99s/data=!4m2!3m1!1s0x89c259db1ccc1cff:0xf946757dd9a05875,,
schmuck.,,https://www.google.com/maps/place/schmuck./data=!4m2!3m1!1s0x89c2590077fd65ab:0x74ceb66d0bd25576,,
Double Chicken Please,,https://www.google.com/maps/place/Double+Chicken+Please/data=!4m2!3m1!1s0x89c2594f17616e23:0xfe458d735da2699e,,
Sip&Guzzle,,https://www.google.com/maps/place/Sip%26Guzzle/data=!4m2!3m1!1s0x89c2595f07acd2e3:0xbf4202b1312b5cf1,,
Chinato,,https://www.google.com/maps/place/Chinato/data=!4m2!3m1!1s0x89c25907c9d0017b:0xeb3eef72875eccdf,,
Angel’s Share,,https://www.google.com/maps/place/Angel%E2%80%99s+Share/data=!4m2!3m1!1s0x89c2595740b0288b:0x992c21b7ae11bbee,,
Amor y Amargo,,https://www.google.com/maps/place/Amor+y+Amargo/data=!4m2!3m1!1s0x89c2599d4b19b339:0x54a834c20ae6f7d1,,
Old Friend Photobooth,,https://www.google.com/maps/place/Old+Friend+Photobooth/data=!4m2!3m1!1s0x89c25954bdae8b85:0xd8bccfea018f0bb0,🤡 Fun,
Superbueno,,https://www.google.com/maps/place/Superbueno/data=!4m2!3m1!1s0x89c25968d57b736d:0x66559ce4e7393935,,
Retrography,,https://www.google.com/maps/place/Retrography/data=!4m2!3m1!1s0x89c25b810156ee4d:0xab824608de8b99c,🤡 Fun,
SomethingSoft Photo Booth,,https://www.google.com/maps/place/SomethingSoft+Photo+Booth/data=!4m2!3m1!1s0x89c25965223dab07:0xd273ff4885c2ee1c,🤡 Fun,
Mother's Ruin,,https://www.google.com/maps/place/Mother's+Ruin/data=!4m2!3m1!1s0x89c25988a149e263:0x7ea3c97ae958c117,,
Death & Co East Village,,https://www.google.com/maps/place/Death+%26+Co+East+Village/data=!4m2!3m1!1s0x89c2599d344c4d29:0xf2d675ae58a2b743,,
Spring Lounge,,https://www.google.com/maps/place/Spring+Lounge/data=!4m2!3m1!1s0x89c25988c901a457:0x5d26cdf6e52b4fc,,
Maison Premiere,,https://www.google.com/maps/place/Maison+Premiere/data=!4m2!3m1!1s0x89c259604f86f55b:0xcb55e54de2d99b36,,
Attaboy,,https://www.google.com/maps/place/Attaboy/data=!4m2!3m1!1s0x89c25987040cb40d:0x20e5151ff00b2e55,,
Employees Only,,https://www.google.com/maps/place/Employees+Only/data=!4m2!3m1!1s0x89c25993546b3b2f:0x1e3586172610674e,,
Madame George,,https://www.google.com/maps/place/Madame+George/data=!4m2!3m1!1s0x89c25983043c781d:0x72fb1f8fbd8344a5,,
Tomi Jazz,,https://www.google.com/maps/place/Tomi+Jazz/data=!4m2!3m1!1s0x89c258e39ba7c455:0x54f3dcc370af689c,,
Katana Kitten,,https://www.google.com/maps/place/Katana+Kitten/data=!4m2!3m1!1s0x89c259fff09dbfa7:0x10088ec00a5b0bb5,,
Banzarbar,,https://www.google.com/maps/place/Banzarbar/data=!4m2!3m1!1s0x89c25985d70ebe53:0x1111d3379a0fec43,,
Pearlbox,,https://www.google.com/maps/place/Pearlbox/data=!4m2!3m1!1s0x89c25900522eb4b3:0xe3cd92ebd18357a8,,
Dante West Village,,https://www.google.com/maps/place/Dante+West+Village/data=!4m2!3m1!1s0x89c2595522e3b1b9:0x1aeb5136529256a,,
Bar Room at the Beekman,,https://www.google.com/maps/place/Bar+Room+at+the+Beekman/data=!4m2!3m1!1s0x89c25b01f1254ac3:0x3948092fa5b9eeeb,,
Swan Room,,https://www.google.com/maps/place/Swan+Room/data=!4m2!3m1!1s0x89c25bbb948c5fa7:0xa04abe4decc5dec3,,
The Newsroom,,https://www.google.com/maps/place/The+Newsroom/data=!4m2!3m1!1s0x89c259fc9628de5b:0x168f70a62ad908d5,🍽️ Restaurant,
Bathtub Gin,,https://www.google.com/maps/place/Bathtub+Gin/data=!4m2!3m1!1s0x89c259b928d13971:0xc72bdd5b757c64f,,
Fig. 19,,https://www.google.com/maps/place/Fig.+19/data=!4m2!3m1!1s0x89c25987ca93a26f:0xd8e8ddfbdcfa73fb,,
Sonnyboy,,https://www.google.com/maps/place/Sonnyboy/data=!4m2!3m1!1s0x89c2592098326295:0x6106df4f9231c640,🍽️ Restaurant,
The Noortwyck,,https://www.google.com/maps/place/The+Noortwyck/data=!4m2!3m1!1s0x89c2597e8a7e02eb:0xe004baa46437e646,🍽️ Restaurant,
Hole In The Wall,,https://www.google.com/maps/place/Hole+In+The+Wall/data=!4m2!3m1!1s0x89c2593e034f10cd:0xffd9be695c144077,🍽️ Restaurant,
Baby Blues Luncheonette,,https://www.google.com/maps/place/Baby+Blues+Luncheonette/data=!4m2!3m1!1s0x89c25bb699ca3d9b:0x44d3833931485c46,🍽️ Restaurant,
Dudleys,,https://www.google.com/maps/place/Dudleys/data=!4m2!3m1!1s0x89c25986d73d0b59:0x2ea830aa236e9e97,🍽️ Restaurant,
Little Ruby's West Village,,https://www.google.com/maps/place/Little+Ruby's+West+Village/data=!4m2!3m1!1s0x89c259b326fb014f:0xea48d0159a3a286f,🍽️ Restaurant,
Banter NYC - Murray Hill,,https://www.google.com/maps/place/Banter+NYC+-+Murray+Hill/data=!4m2!3m1!1s0x89c259090455a375:0x2f3660fb084c781f,🍽️ Restaurant,
Little Collins,,https://www.google.com/maps/place/Little+Collins/data=!4m2!3m1!1s0x89c259af84f24db9:0xb6a8d79d323b5b56,☕️ Cafe,
L'Amico,,https://www.google.com/maps/place/L'Amico/data=!4m2!3m1!1s0x89c259af466c25ab:0xf8ce230f428549ba,🍽️ Restaurant,
Davelle,,https://www.google.com/maps/place/Davelle/data=!4m2!3m1!1s0x89c2598100395b93:0x51584ab8d26b63ca,🍽️ Restaurant,
"Citizens Of Chelsea, A Breakfast Restaurant & Cafe",,"https://www.google.com/maps/place/Citizens+Of+Chelsea,+A+Breakfast+Restaurant+%26+Cafe/data=!4m2!3m1!1s0x89c259b0acc4672b:0x62a8f29f0691a693",🍽️ Restaurant,
Two Hands,,https://www.google.com/maps/place/Two+Hands/data=!4m2!3m1!1s0x89c259fc8b2cb479:0xd78632a6f7fb5519,🍽️ Restaurant,
Cafeteria,,https://www.google.com/maps/place/Cafeteria/data=!4m2!3m1!1s0x89c259bc576e6fdf:0xa6b40e37709dce7c,🍽️ Restaurant,
La Pecora Bianca NoMad,,https://www.google.com/maps/place/La+Pecora+Bianca+NoMad/data=!4m2!3m1!1s0x89c259a5d30bfd3d:0x88ed7e15edfea20f,🍽️ Restaurant,
Buvette,,https://www.google.com/maps/place/Buvette/data=!4m2!3m1!1s0x89c2599371d90113:0x93a1212483085df3,🍽️ Restaurant,
Jeju Noodle Bar,,https://www.google.com/maps/place/Jeju+Noodle+Bar/data=!4m2!3m1!1s0x89c259ecba3f2cbd:0x7bdf461ece9544c0,,
Hole In The Wall - Murray Hill,,https://www.google.com/maps/place/Hole+In+The+Wall+-+Murray+Hill/data=!4m2!3m1!1s0x89c259851312e7a1:0xdb5cd5d045bf913d,🍽️ Restaurant,
Duane Park,,https://www.google.com/maps/place/Duane+Park/data=!4m2!3m1!1s0x89c25a1e54a11403:0x36be61acd90c5cdd,🍽️ Restaurant,
140 Guernsey St,,https://www.google.com/maps/place/140+Guernsey+St/data=!4m2!3m1!1s0x89c25943f85ab6a1:0xf0961c625c14872f,🏠 🏠,
Urban Jungle,,https://www.google.com/maps/place/Urban+Jungle/data=!4m2!3m1!1s0x89c25c03d0200731:0xc716b18c26c0cda0,🛍️ Shopping,
Jersey Gardens,,https://www.google.com/maps/place/Jersey+Gardens/data=!4m2!3m1!1s0x89c24d00026ef5db:0x172a84bd9e396a45,🛍️ Shopping,
OKDONGSIK New York,,https://www.google.com/maps/place/OKDONGSIK+New+York/data=!4m2!3m1!1s0x89c2591c2849682d:0x25632b3aa278584f,🍽️ Restaurant,
Au Cheval,,https://www.google.com/maps/place/Au+Cheval/data=!4m2!3m1!1s0x89c25bb44ec0f1b7:0x4cfe753b3a1f111,🍽️ Restaurant,
Luigi's Pizza,,https://www.google.com/maps/place/Luigi's+Pizza/data=!4m2!3m1!1s0x89c25ae614c7ff57:0xc2db102b7c600406,🍽️ Restaurant,
Cafe Mogador,,https://www.google.com/maps/place/Cafe+Mogador/data=!4m2!3m1!1s0x89c2599d133e8f2b:0x2df7f1a7bf3e00bc,🍽️ Restaurant,
Century 21 NYC,,https://www.google.com/maps/place/Century+21+NYC/data=!4m2!3m1!1s0x89c25a19c4062963:0x7bbf9bafa112257f,🛍️ Shopping,
Cafe Mogador,,https://www.google.com/maps/place/Cafe+Mogador/data=!4m2!3m1!1s0x89c2596781ff9537:0x53272e68936b4f72,🍽️ Restaurant,
Bunny&Bro Coffee,,https://www.google.com/maps/place/Bunny%26Bro+Coffee/data=!4m2!3m1!1s0x89c2591049f5f775:0x19ccc68132d4a279,☕️ Cafe,
Rosemary's East,,https://www.google.com/maps/place/Rosemary's+East/data=!4m2!3m1!1s0x89c2597f8d77f7a9:0x4f7085f0b242584b,🍽️ Restaurant,
Ten Thousand Coffee,,https://www.google.com/maps/place/Ten+Thousand+Coffee/data=!4m2!3m1!1s0x89c259ea0e6d39f9:0x5ce07a69de5ef70d,☕️ Cafe,
Blind Barber,,https://www.google.com/maps/place/Blind+Barber/data=!4m2!3m1!1s0x89c25977a9b8f069:0x132ff27735ba248d,,
Record Room,,https://www.google.com/maps/place/Record+Room/data=!4m2!3m1!1s0x89c25929adc5dcb3:0xb6fbd006b2fdaa6a,,
Eataly,,https://www.google.com/maps/place/Eataly/data=!4m2!3m1!1s0x89c25a19fce21ebf:0x13a96ff759f9d689,🍽️ Restaurant,
Lost in Paradise Rooftop,,https://www.google.com/maps/place/Lost+in+Paradise+Rooftop/data=!4m2!3m1!1s0x89c259927ec6088d:0xe70dcfe6421fca44,,
Paterson Great Falls National Historical Park,,https://www.google.com/maps/place/Paterson+Great+Falls+National+Historical+Park/data=!4m2!3m1!1s0x89c2fdcf35f2eb1b:0xd7d6d2c929edd967,🏕️ Nature,
Mary Ellen Kramer Park,,https://www.google.com/maps/place/Mary+Ellen+Kramer+Park/data=!4m2!3m1!1s0x89c2fdc8bdadcbd5:0x9b78566f69f3f6b0,🏕️ Nature,
The Museum of Modern Art,,https://www.google.com/maps/place/The+Museum+of+Modern+Art/data=!4m2!3m1!1s0x89c258f97bdb102b:0xea9f8fc0b3ffff55,🖼️ Museum,
American Museum of Natural History,,https://www.google.com/maps/place/American+Museum+of+Natural+History/data=!4m2!3m1!1s0x89c258f4b00f7a09:0xa27d8172624c5db1,🖼️ Museum,
Old Friend Photobooth,,https://www.google.com/maps/place/Old+Friend+Photobooth/data=!4m2!3m1!1s0x89c2592addccda09:0x5239b92a161cd7f0,🤡 Fun,
Joyface,,https://www.google.com/maps/place/Joyface/data=!4m2!3m1!1s0x89c2599b309a53c9:0xe52ffff7e343c374,🕺 Club,
Jean's,,https://www.google.com/maps/place/Jean's/data=!4m2!3m1!1s0x89c259c3f692d34b:0x9193007689f69ac7,🍽️ Restaurant,
Gospel,,https://www.google.com/maps/place/Gospel/data=!4m2!3m1!1s0x89c2598f6c62133b:0x50dcebd56021455c,🕺 Club,
Studio 151,,https://www.google.com/maps/place/Studio+151/data=!4m2!3m1!1s0x89c2597745d445e5:0x381e02587cd2b3f1,,
Old Mates Pub,,https://www.google.com/maps/place/Old+Mates+Pub/data=!4m2!3m1!1s0x89c25b0043abc6d7:0xfb7fb9ee9fbc83cd,,
The Mulberry,,https://www.google.com/maps/place/The+Mulberry/data=!4m2!3m1!1s0x89c259b9529c705d:0x6686c270619d76fc,🕺 Club,
The Nines,,https://www.google.com/maps/place/The+Nines/data=!4m2!3m1!1s0x89c25998def2f209:0x20226532db7c1e62,🍽️ Restaurant,
Bar Belly,,https://www.google.com/maps/place/Bar+Belly/data=!4m2!3m1!1s0x89c25a29b5a73de5:0x13a3b71184089c66,,
Swift Hibernian Lounge,,https://www.google.com/maps/place/Swift+Hibernian+Lounge/data=!4m2!3m1!1s0x89c2599ad09d1a79:0x82535bed8c0a851b,,
Ray’s,,https://www.google.com/maps/place/Ray%E2%80%99s/data=!4m2!3m1!1s0x89c2593ce2c5ab29:0x9628c28786871ea6,,
Twins Lounge,,https://www.google.com/maps/place/Twins+Lounge/data=!4m2!3m1!1s0x89c25920253af1a1:0x7b5e291dc8bee190,,
TIME AGAIN,,https://www.google.com/maps/place/TIME+AGAIN/data=!4m2!3m1!1s0x89c25b3d5cecbb15:0xc48d627141e3e8c4,,
Hotel Delmano,,https://www.google.com/maps/place/Hotel+Delmano/data=!4m2!3m1!1s0x89c2595d7360eb85:0x6a26f9fec589ec6d,,
The Spaniard,,https://www.google.com/maps/place/The+Spaniard/data=!4m2!3m1!1s0x89c259938cf8402f:0xfc96e3124cdf0459,,
Elvis,,https://www.google.com/maps/place/Elvis/data=!4m2!3m1!1s0x89c2590052c187ed:0x589513606a0bcf77,,
Tom and Jerry's,,https://www.google.com/maps/place/Tom+and+Jerry's/data=!4m2!3m1!1s0x89c2598574c6aeff:0xd681d51064cf8508,,
Le Dive,,https://www.google.com/maps/place/Le+Dive/data=!4m2!3m1!1s0x89c25b44d3d085a3:0xced6a4583d9f6aa2,,
Bar Bonobo,,https://www.google.com/maps/place/Bar+Bonobo/data=!4m2!3m1!1s0x89c259f518e84313:0x35be92ba01636f37,,
Sauced,,https://www.google.com/maps/place/Sauced/data=!4m2!3m1!1s0x89c25900061e6bbb:0xf6f51e131c10b392,,
Bar Valentina,,https://www.google.com/maps/place/Bar+Valentina/data=!4m2!3m1!1s0x89c2598cb1e84b5f:0x1499956c3e9b8db5,,
Radegast Hall & Biergarten,,https://www.google.com/maps/place/Radegast+Hall+%26+Biergarten/data=!4m2!3m1!1s0x89c25960c364fbd7:0xecfd0195d5254e09,,
Dorrian's Red Hand (NYC),,https://www.google.com/maps/place/Dorrian's+Red+Hand+(NYC)/data=!4m2!3m1!1s0x89c258bbec01e2b5:0xaf9d6e2831a394b6,,
The Parkgate,,https://www.google.com/maps/place/The+Parkgate/data=!4m2!3m1!1s0x89c259ff57fc11a9:0xa761e4bbc5d6cb25,,
Carousel,,https://www.google.com/maps/place/Carousel/data=!4m2!3m1!1s0x89c25d13a580714b:0x30a46a1e9c1d9c43,,
The Happiest Hour,,https://www.google.com/maps/place/The+Happiest+Hour/data=!4m2!3m1!1s0x89c259968ecff765:0x496d8402766d2371,,
The Seville,,https://www.google.com/maps/place/The+Seville/data=!4m2!3m1!1s0x89c259a7c94ca4a1:0x35870d631788aa76,,
Jac's on Bond,,https://www.google.com/maps/place/Jac's+on+Bond/data=!4m2!3m1!1s0x89c259d7a9615345:0x269481eb8709d6b5,,
Please Tell Me,,https://www.google.com/maps/place/Please+Tell+Me/data=!4m2!3m1!1s0x89c259bf533f2e4b:0x5fbe73833981876b,,
Roosevelt Island,,https://www.google.com/maps/place/Roosevelt+Island/data=!4m2!3m1!1s0x89c258c4d85a0d8d:0x11f877ff0b8ffe27,,
Tin Building by Jean-Georges,,https://www.google.com/maps/place/Tin+Building+by+Jean-Georges/data=!4m2!3m1!1s0x89c25b5c2fb3c20f:0x9445c2a840caa981,,
Hunters Point,,https://www.google.com/maps/place/Hunters+Point/data=!4m2!3m1!1s0x89c259260a5834a3:0xad2d769ae1659e74,,
WatchHouse 5th Ave.,,https://www.google.com/maps/place/WatchHouse+5th+Ave./data=!4m2!3m1!1s0x89c259649c689125:0x578be17cca505252,,
Bethesda Terrace,,https://www.google.com/maps/place/Bethesda+Terrace/data=!4m2!3m1!1s0x89c25892a6168611:0x9d94703beba53b51,,
Umpire Rock,,https://www.google.com/maps/place/Umpire+Rock/data=!4m2!3m1!1s0x89c258f6a9ca2ba1:0x4372d987987f83b4,,
Dumbo - Manhattan Bridge View,,https://www.google.com/maps/place/Dumbo+-+Manhattan+Bridge+View/data=!4m2!3m1!1s0x89c25a31658fd477:0x991b3e313969d387,,
Charging Bull,,https://www.google.com/maps/place/Charging+Bull/data=!4m2!3m1!1s0x89c2589a17a81551:0xc7db393ae1eff521,,
Woodbury Outlets Blvd N,,https://www.google.com/maps/place/Woodbury+Outlets+Blvd+N/data=!4m2!3m1!1s0x89c2d72dc5be8499:0x824cb0b82d78e5fe,,
Dumbo,,https://www.google.com/maps/place/Dumbo/data=!4m2!3m1!1s0x89c25a316f3eb0fb:0xceb1d92c1cafc9c3,,
Vessel,,https://www.google.com/maps/place/Vessel/data=!4m2!3m1!1s0x89c259b4160028ab:0x414b171aac155dc0,,
Grand Central Terminal,,https://www.google.com/maps/place/Grand+Central+Terminal/data=!4m2!3m1!1s0x89c259599991bdf9:0xcdb22344c069bda5,,
5th Ave,,https://www.google.com/maps/place/5th+Ave/data=!4m2!3m1!1s0x89c258a29d3847f5:0x564dfbba0141774a,,
Rockefeller Center,,https://www.google.com/maps/place/Rockefeller+Center/data=!4m2!3m1!1s0x89c258fecf664df5:0x33d224a0d5dacca2,,
Broadway Theatre,,https://www.google.com/maps/place/Broadway+Theatre/data=!4m2!3m1!1s0x89c2585665784711:0x5bbfed74cc606bf6,,
Little Island,,https://www.google.com/maps/place/Little+Island/data=!4m2!3m1!1s0x89c259319989e02f:0xbc9fdbef8d2af7b0,,
Chelsea Market,,https://www.google.com/maps/place/Chelsea+Market/data=!4m2!3m1!1s0x89c259bf144c69c3:0x7e61762e972dc0a2,,
SoHo,,https://www.google.com/maps/place/SoHo/data=!4m2!3m1!1s0x89c2598c5e51e2f3:0xce2f3449f490f818,,
Central Park,,https://www.google.com/maps/place/Central+Park/data=!4m2!3m1!1s0x89c2589a018531e3:0xb9df1f7387a94119,,
Empire State Building,,https://www.google.com/maps/place/Empire+State+Building/data=!4m2!3m1!1s0x89c259a9b3117469:0xd134e199a405a163,,
The High Line,,https://www.google.com/maps/place/The+High+Line/data=!4m2!3m1!1s0x89c259c7840fb4e5:0x583f615c850a3c91,,
Brooklyn Bridge Promenade,,https://www.google.com/maps/place/Brooklyn+Bridge+Promenade/data=!4m2!3m1!1s0x89c25bf6733e55e3:0x2b6f599c83aee19c,,
Time Square,,https://www.google.com/maps/place/Time+Square/data=!4m2!3m1!1s0x89c25855c6480299:0x55194ec5a1ae072e,,
